,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
127639,TN,"Chattanooga, TN-GA",Parts Salespersons,detailed,"32,900"
127640,TN,"Chattanooga, TN-GA",Retail Salespersons,detailed,"25,490"
127641,TN,"Chattanooga, TN-GA",Advertising Sales Agents,detailed,"40,110"
127642,TN,"Chattanooga, TN-GA",Insurance Sales Agents,detailed,"59,810"
127643,TN,"Chattanooga, TN-GA","Securities, Commodities, and Financial Services Sales Agents",detailed,"60,680"
127644,TN,"Chattanooga, TN-GA","Sales Representatives, Services, All Other",detailed,"51,960"
127645,TN,"Chattanooga, TN-GA","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,"81,240"
127646,TN,"Chattanooga, TN-GA","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,"64,330"
127647,TN,"Chattanooga, TN-GA",Demonstrators and Product Promoters,detailed,"31,620"
127648,TN,"Chattanooga, TN-GA",Real Estate Sales Agents,detailed,"57,850"
127649,TN,"Chattanooga, TN-GA",Telemarketers,detailed,"27,930"
127650,TN,"Chattanooga, TN-GA","Sales and Related Workers, All Other",detailed,"29,830"
127652,TN,"Chattanooga, TN-GA",First-Line Supervisors of Office and Administrative Support Workers,detailed,"50,500"
127653,TN,"Chattanooga, TN-GA","Switchboard Operators, Including Answering Service",detailed,"30,300"
127654,TN,"Chattanooga, TN-GA",Bill and Account Collectors,detailed,"33,680"
127655,TN,"Chattanooga, TN-GA",Billing and Posting Clerks,detailed,"31,710"
127656,TN,"Chattanooga, TN-GA","Bookkeeping, Accounting, and Auditing Clerks",detailed,"35,350"
127657,TN,"Chattanooga, TN-GA",Payroll and Timekeeping Clerks,detailed,"37,030"
127658,TN,"Chattanooga, TN-GA",Procurement Clerks,detailed,"37,200"
127659,TN,"Chattanooga, TN-GA",Tellers,detailed,"26,770"
127660,TN,"Chattanooga, TN-GA",Brokerage Clerks,detailed,"43,470"
127661,TN,"Chattanooga, TN-GA","Court, Municipal, and License Clerks",detailed,"32,780"
127662,TN,"Chattanooga, TN-GA","Credit Authorizers, Checkers, and Clerks",detailed,"30,010"
127663,TN,"Chattanooga, TN-GA",Customer Service Representatives,detailed,"29,940"
127664,TN,"Chattanooga, TN-GA","Eligibility Interviewers, Government Programs",detailed,"35,480"
127665,TN,"Chattanooga, TN-GA",File Clerks,detailed,"30,490"
127666,TN,"Chattanooga, TN-GA","Hotel, Motel, and Resort Desk Clerks",detailed,"18,520"
127667,TN,"Chattanooga, TN-GA","Interviewers, Except Eligibility and Loan",detailed,"29,160"
127668,TN,"Chattanooga, TN-GA","Library Assistants, Clerical",detailed,"31,130"
127669,TN,"Chattanooga, TN-GA",Loan Interviewers and Clerks,detailed,*
127670,TN,"Chattanooga, TN-GA",New Accounts Clerks,detailed,"30,790"
127671,TN,"Chattanooga, TN-GA",Order Clerks,detailed,"37,070"
127672,TN,"Chattanooga, TN-GA","Human Resources Assistants, Except Payroll and Timekeeping",detailed,"36,740"
127673,TN,"Chattanooga, TN-GA",Receptionists and Information Clerks,detailed,"24,860"
127674,TN,"Chattanooga, TN-GA","Information and Record Clerks, All Other",detailed,"35,360"
127675,TN,"Chattanooga, TN-GA",Cargo and Freight Agents,detailed,"35,290"
127676,TN,"Chattanooga, TN-GA",Couriers and Messengers,detailed,"25,140"
127677,TN,"Chattanooga, TN-GA","Police, Fire, and Ambulance Dispatchers",detailed,"30,680"
127678,TN,"Chattanooga, TN-GA","Dispatchers, Except Police, Fire, and Ambulance",detailed,"41,850"
127679,TN,"Chattanooga, TN-GA","Meter Readers, Utilities",detailed,"39,310"
127680,TN,"Chattanooga, TN-GA",Postal Service Clerks,detailed,"50,960"
127681,TN,"Chattanooga, TN-GA",Postal Service Mail Carriers,detailed,"50,910"
127682,TN,"Chattanooga, TN-GA","Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,"51,430"
127683,TN,"Chattanooga, TN-GA","Production, Planning, and Expediting Clerks",detailed,"53,870"
127684,TN,"Chattanooga, TN-GA","Shipping, Receiving, and Traffic Clerks",detailed,"29,620"
127685,TN,"Chattanooga, TN-GA",Stock Clerks and Order Fillers,detailed,"22,990"
127686,TN,"Chattanooga, TN-GA","Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,"29,050"
127687,TN,"Chattanooga, TN-GA",Executive Secretaries and Executive Administrative Assistants,detailed,"45,720"
127688,TN,"Chattanooga, TN-GA",Legal Secretaries,detailed,"34,510"
127689,TN,"Chattanooga, TN-GA",Medical Secretaries,detailed,"31,020"
