,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,A_MEAN
127419,TN,16860,"Chattanooga, TN-GA",15-1132,"Software Developers, Applications",detailed,"79,600"
127420,TN,16860,"Chattanooga, TN-GA",15-1133,"Software Developers, Systems Software",detailed,"83,920"
127421,TN,16860,"Chattanooga, TN-GA",15-1134,Web Developers,detailed,"51,920"
127422,TN,16860,"Chattanooga, TN-GA",15-1141,Database Administrators,detailed,"76,790"
127423,TN,16860,"Chattanooga, TN-GA",15-1142,Network and Computer Systems Administrators,detailed,"68,460"
127424,TN,16860,"Chattanooga, TN-GA",15-1143,Computer Network Architects,detailed,"65,410"
127425,TN,16860,"Chattanooga, TN-GA",15-1151,Computer User Support Specialists,detailed,"46,360"
127426,TN,16860,"Chattanooga, TN-GA",15-1152,Computer Network Support Specialists,detailed,"50,450"
127427,TN,16860,"Chattanooga, TN-GA",15-1199,"Computer Occupations, All Other",detailed,"65,210"
127428,TN,16860,"Chattanooga, TN-GA",17-0000,Architecture and Engineering Occupations,major,"77,140"
127429,TN,16860,"Chattanooga, TN-GA",17-1012,Landscape Architects,detailed,"43,010"
127430,TN,16860,"Chattanooga, TN-GA",17-1022,Surveyors,detailed,"43,390"
127431,TN,16860,"Chattanooga, TN-GA",17-2041,Chemical Engineers,detailed,"99,610"
127432,TN,16860,"Chattanooga, TN-GA",17-2051,Civil Engineers,detailed,"94,380"
127433,TN,16860,"Chattanooga, TN-GA",17-2061,Computer Hardware Engineers,detailed,"100,390"
127434,TN,16860,"Chattanooga, TN-GA",17-2071,Electrical Engineers,detailed,"98,000"
127435,TN,16860,"Chattanooga, TN-GA",17-2072,"Electronics Engineers, Except Computer",detailed,"109,090"
